,id,keywords
7350,743514,[]
7351,677054,"[{'id': 244797, 'name': 'donbass war'}, {'id': 252606, 'name': 'russian invasion of ukraine'}, {'id': 272265, 'name': 'ukraine'}]"
7352,739359,"[{'id': 13118, 'name': 'love interest'}, {'id': 158718, 'name': 'lgbt'}, {'id': 240305, 'name': 'gay love'}]"
7353,739361,"[{'id': 263548, 'name': 'short film'}]"
7354,823568,"[{'id': 2020, 'name': 'revolution'}, {'id': 5246, 'name': ""students' movement""}, {'id': 10085, 'name': 'betrayal'}, {'id': 223199, 'name': 'social movement'}, {'id': 263548, 'name': 'short film'}]"
7355,795422,"[{'id': 2812, 'name': 'computer virus'}, {'id': 6104, 'name': 'computer'}, {'id': 6898, 'name': 'quarantine'}, {'id': 11615, 'name': 'internet'}, {'id': 155294, 'name': 'family conflict'}, {'id': 157344, 'name': 'phone'}, {'id': 172658, 'name': 'isolated house'}, {'id': 188957, 'name': 'virus'}, {'id': 188973, 'name': 'pandemic'}, {'id': 201713, 'name': 'isolated'}, {'id': 263237, 'name': 'covid-19'}]"
7356,679886,[]
7357,664300,"[{'id': 242, 'name': 'new york city'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1595, 'name': 'ex-girlfriend'}, {'id': 2315, 'name': 'jewish life'}, {'id': 3183, 'name': 'bisexuality'}, {'id': 10683, 'name': 'coming of age'}, {'id': 158718, 'name': 'lgbt'}, {'id': 187056, 'name': 'woman director'}, {'id': 187197, 'name': 'jewish culture'}, {'id': 207844, 'name': 'college student'}, {'id': 227102, 'name': 'sugar daddy'}, {'id': 267019, 'name': 'mourning ritual'}, {'id': 268132, 'name': 'based on short film'}]"
7358,714277,"[{'id': 1909, 'name': 'coffin'}, {'id': 3350, 'name': 'poltergeist'}, {'id': 3358, 'name': 'haunted house'}, {'id': 9853, 'name': 'paranormal'}, {'id': 10041, 'name': 'dysfunctional family'}, {'id': 10224, 'name': 'haunting'}, {'id': 10326, 'name': 'morgue'}, {'id': 12434, 'name': 'undertaker'}, {'id': 18035, 'name': 'family'}, {'id': 41375, 'name': 'casket'}, {'id': 160322, 'name': 'funeral home'}, {'id': 162335, 'name': 'mortuary'}, {'id': 162846, 'name': 'ghost'}, {'id': 170015, 'name': 'wreath'}, {'id': 171251, 'name': 'corpse in coffin'}, {'id': 198147, 'name': 'family home'}, {'id': 224636, 'name': 'horror comedy'}, {'id': 248517, 'name': 'souls of mischief'}]"
7359,573644,[]
7360,727037,[]
7361,688343,[]
7362,819146,[]
7363,711353,[]
7364,705991,"[{'id': 2816, 'name': 'street art'}, {'id': 9840, 'name': 'romance'}, {'id': 17971, 'name': 'homeless shelter'}]"
7365,698410,[]
7366,696925,[]
7367,722717,[]
7368,694843,[]
7369,743400,[]
7370,605286,[]
7371,665779,[]
7372,664601,"[{'id': 4931, 'name': 'pig'}, {'id': 4932, 'name': 'farm'}, {'id': 18330, 'name': 'nature'}, {'id': 285070, 'name': 'no dialogue'}]"
7373,663897,"[{'id': 263548, 'name': 'short film'}]"
7374,653710,"[{'id': 2495, 'name': 'georgia'}, {'id': 2754, 'name': 'trauma'}, {'id': 4333, 'name': 'theatre group'}, {'id': 6270, 'name': 'high school'}, {'id': 10532, 'name': 'suburbia'}, {'id': 11615, 'name': 'internet'}, {'id': 14604, 'name': 'theft'}, {'id': 163656, 'name': 'gun violence'}, {'id': 246238, 'name': 'guns'}, {'id': 283874, 'name': 'shooting'}]"
7375,641960,"[{'id': 1803, 'name': 'drug addiction'}, {'id': 185969, 'name': 'relapse'}, {'id': 223970, 'name': 'heroin withdrawl'}, {'id': 240315, 'name': 'mother daughter relationship'}]"
7376,746781,[]
7377,710683,[]
7378,649090,[]
7379,637612,[]
7380,545071,"[{'id': 4344, 'name': 'musical'}]"
7381,637233,"[{'id': 250707, 'name': 'sewol'}]"
7382,635124,[]
7383,639239,[]
7384,630721,"[{'id': 417, 'name': 'corruption'}, {'id': 534, 'name': 'mexico'}, {'id': 736, 'name': 'journalist'}, {'id': 917, 'name': 'journalism'}, {'id': 1547, 'name': 'mexico city, mexico'}, {'id': 6078, 'name': 'politics'}, {'id': 10175, 'name': 'drug cartel'}, {'id': 179428, 'name': 'censorship'}, {'id': 181659, 'name': 'political corruption'}, {'id': 195240, 'name': 'investigative journalism'}, {'id': 206594, 'name': 'cartel'}, {'id': 217064, 'name': 'mexican cartel'}]"
7385,630724,"[{'id': 2679, 'name': 'artist'}, {'id': 5707, 'name': 'childhood trauma'}, {'id': 18035, 'name': 'family'}, {'id': 176096, 'name': 'generational'}, {'id': 176227, 'name': 'motherhood'}, {'id': 206841, 'name': 'working women'}]"
7386,507712,"[{'id': 6305, 'name': 'pollution'}, {'id': 10489, 'name': 'water shortage'}, {'id': 10590, 'name': 'oil'}, {'id': 11038, 'name': 'trial'}, {'id': 154846, 'name': 'farmer'}]"
7387,579221,[]
7388,621631,"[{'id': 378, 'name': 'prison'}, {'id': 14893, 'name': 'art'}, {'id': 193459, 'name': 'australian aboriginal'}]"
7389,598389,[]
7390,817177,[]
7391,506593,"[{'id': 970, 'name': 'parent child relationship'}, {'id': 15160, 'name': 'divorce'}, {'id': 174085, 'name': 'child of divorce'}, {'id': 263548, 'name': 'short film'}]"
7392,440206,"[{'id': 1533, 'name': 'isolation'}, {'id': 8721, 'name': 'arctic polar circle region'}, {'id': 199388, 'name': 'cinematography'}, {'id': 232397, 'name': 'sakha'}]"
7393,292381,[]
7394,800505,[]
7395,795992,[]
7396,808151,[]
7397,831118,[]
7398,833916,[]
7399,844555,[]
7400,839391,[]
7401,839394,[]
7402,835532,[]
7403,831355,[]
7404,830907,[]
7405,828720,[]
7406,836962,[]
7407,837941,[]
7408,835742,[]
7409,835746,[]
7410,835329,"[{'id': 186523, 'name': 'lockdown'}, {'id': 263237, 'name': 'covid-19'}]"
7411,835351,[]
7412,828513,[]
7413,839394,[]
7414,835329,"[{'id': 186523, 'name': 'lockdown'}, {'id': 263237, 'name': 'covid-19'}]"
7415,835351,[]
7416,835742,[]
7417,835746,[]
7418,844555,[]
7419,880191,[]
7420,878563,[]
7421,883399,"[{'id': 2210, 'name': 'climate change'}, {'id': 4676, 'name': 'whale'}, {'id': 5769, 'name': 'global warming'}, {'id': 163212, 'name': 'water pollution'}, {'id': 169328, 'name': 'plastic'}, {'id': 256260, 'name': 'plastic pollution'}]"
7422,761023,[]
7423,788668,[]
7424,920184,"[{'id': 9716, 'name': 'stand-up comedy'}, {'id': 11634, 'name': 'live performance'}, {'id': 289922, 'name': 'ayah'}, {'id': 289923, 'name': 'ikhlas'}, {'id': 289926, 'name': 'comika'}]"
7425,808427,[]
7426,835872,[]
7427,837413,"[{'id': 281171, 'name': 'disputa'}, {'id': 281172, 'name': 'poder'}]"
7428,834221,[]
7429,840472,"[{'id': 898, 'name': 'hip-hop'}, {'id': 242921, 'name': 'rap'}, {'id': 281515, 'name': 'metropole orkest'}]"
7430,844624,[]
7431,845497,"[{'id': 2921, 'name': 'school friend'}, {'id': 3200, 'name': 'platonic love'}, {'id': 5248, 'name': 'female friendship'}, {'id': 6054, 'name': 'friendship'}, {'id': 6270, 'name': 'high school'}, {'id': 9673, 'name': 'love'}, {'id': 10048, 'name': 'unrequited love'}, {'id': 10085, 'name': 'betrayal'}, {'id': 10683, 'name': 'coming of age'}, {'id': 18005, 'name': 'high school friends'}, {'id': 18425, 'name': 'teenage love'}, {'id': 160071, 'name': 'tough love'}, {'id': 171854, 'name': 'betrayal by friend'}, {'id': 206716, 'name': 'unfulfilled love'}, {'id': 263548, 'name': 'short film'}]"
7432,839649,[]
7433,829235,[]
7434,855229,[]
7435,840233,[]
7436,836097,[]
7437,835615,[]
7438,878466,[]
7439,893261,[]
7440,870812,"[{'id': 284647, 'name': 'britney spears'}]"
7441,896482,[]
7442,876083,[]
7443,881497,[]
7444,876526,[]
7445,876527,[]
7446,876544,[]
7447,781777,"[{'id': 256309, 'name': 'double or nothing'}, {'id': 259013, 'name': 'aew'}]"
7448,835502,"[{'id': 9840, 'name': 'romance'}, {'id': 186956, 'name': 'tragic romance'}, {'id': 195372, 'name': 'emptiness'}, {'id': 255257, 'name': 'doomed romance'}]"
7449,835522,[]
7450,835111,[]
7451,833345,"[{'id': 6054, 'name': 'friendship'}, {'id': 6951, 'name': 'biker'}, {'id': 167043, 'name': 'road movie'}]"
7452,833781,[]
7453,835111,[]
7454,835502,"[{'id': 9840, 'name': 'romance'}, {'id': 186956, 'name': 'tragic romance'}, {'id': 195372, 'name': 'emptiness'}, {'id': 255257, 'name': 'doomed romance'}]"
7455,835522,[]
7456,876526,[]
7457,876527,[]
7458,876544,[]
7459,924544,[]
7460,916938,[]
7461,845267,"[{'id': 10261, 'name': 'stealing'}, {'id': 232755, 'name': 'stealing recipes'}]"
7462,836601,[]
7463,836692,[]
7464,835012,[]
7465,836269,"[{'id': 166323, 'name': 'horror filmmaking'}, {'id': 263548, 'name': 'short film'}]"
7466,840215,[]
7467,835605,[]
7468,835607,[]
7469,835672,[]
7470,846247,[]
7471,824626,[]
7472,830070,[]
7473,840215,[]
7474,835605,[]
7475,835607,[]
7476,835672,[]
7477,845267,"[{'id': 10261, 'name': 'stealing'}, {'id': 232755, 'name': 'stealing recipes'}]"
7478,862601,[]
7479,872608,[]
7480,897434,[]
7481,553087,"[{'id': 10181, 'name': 'based on play or musical'}, {'id': 210608, 'name': '1990s'}]"
7482,778799,[]
7483,869976,"[{'id': 15216, 'name': 'avant-garde'}, {'id': 263548, 'name': 'short film'}]"
7484,840759,[]
7485,834342,[]
7486,839158,"[{'id': 281382, 'name': 'tim basket'}, {'id': 281383, 'name': 'sinetron'}, {'id': 281384, 'name': 'rcti'}, {'id': 281385, 'name': 'persaingan dua pujangga'}]"
7487,837121,[]
7488,831513,"[{'id': 6211, 'name': 'fighter'}, {'id': 40895, 'name': 'illness'}]"
7489,831150,[]
7490,836528,[]
7491,837743,[]
7492,850314,[]
7493,831150,[]
7494,831513,"[{'id': 6211, 'name': 'fighter'}, {'id': 40895, 'name': 'illness'}]"
7495,837121,[]
7496,869976,"[{'id': 15216, 'name': 'avant-garde'}, {'id': 263548, 'name': 'short film'}]"
7497,853774,"[{'id': 283048, 'name': 'mahrez'}]"
7498,875774,[]
7499,903938,[]
7500,925502,[]
7501,902927,"[{'id': 197675, 'name': 'economic problems'}]"
7502,868622,"[{'id': 255516, 'name': 'licata'}]"
7503,880814,[]
7504,835288,[]
7505,834605,[]
7506,834683,[]
7507,833081,[]
7508,836805,"[{'id': 4562, 'name': 'rapper'}, {'id': 11019, 'name': 'inferno'}, {'id': 11634, 'name': 'live performance'}, {'id': 198299, 'name': 'live music'}, {'id': 204382, 'name': 'freestyle'}, {'id': 230726, 'name': 'video album'}, {'id': 240073, 'name': 'mc gangs'}, {'id': 240186, 'name': 'freestyle rap'}, {'id': 262706, 'name': 'music show'}, {'id': 263021, 'name': 'live album'}]"
7509,830623,[]
7510,830630,[]
7511,831045,[]
7512,873025,[]
7513,889467,"[{'id': 3864, 'name': 'fake identity'}, {'id': 11615, 'name': 'internet'}]"
7514,873025,[]
7515,898634,[]
7516,898640,[]
7517,898643,[]
7518,898650,[]
7519,898653,[]
7520,898656,[]
7521,880814,[]
7522,477459,[]
7523,655610,"[{'id': 242, 'name': 'new york city'}, {'id': 1700, 'name': 'massachusetts'}, {'id': 165214, 'name': 'shakespeare in modern dress'}]"
7524,794379,[]
7525,794717,[]
7526,574942,[]
7527,873360,[]
7528,880582,[]
7529,880599,[]
7530,870525,[]
7531,756403,"[{'id': 1158, 'name': 'grandparent grandchild relationship'}, {'id': 1261, 'name': 'river'}, {'id': 1691, 'name': 'dance'}, {'id': 5331, 'name': 'village'}, {'id': 6415, 'name': 'stage show'}, {'id': 7946, 'name': 'deer'}, {'id': 9872, 'name': 'grief'}, {'id': 14985, 'name': 'ireland'}, {'id': 209352, 'name': ""st. patrick's day""}, {'id': 267848, 'name': 'talking animals'}]"
7532,877109,[]
7533,834928,"[{'id': 33722, 'name': 'true crime'}]"
7534,858769,[]
7535,836310,[]
7536,836391,[]
7537,837734,[]
7538,838978,"[{'id': 74, 'name': 'germany'}, {'id': 1228, 'name': '1970s'}, {'id': 10663, 'name': 'train crash'}, {'id': 18044, 'name': 'railroad'}, {'id': 209889, 'name': 'west germany'}]"
7539,848955,[]
7540,836556,[]
7541,836561,[]
7542,836196,[]
7543,847572,"[{'id': 252606, 'name': 'russian invasion of ukraine'}, {'id': 266314, 'name': 'women in the military'}, {'id': 273967, 'name': 'war'}]"
7544,855569,"[{'id': 5746, 'name': 'iceland'}, {'id': 6625, 'name': 'family secrets'}, {'id': 21747, 'name': 'poland'}]"
7545,794717,[]
7546,794379,[]
7547,655610,"[{'id': 242, 'name': 'new york city'}, {'id': 1700, 'name': 'massachusetts'}, {'id': 165214, 'name': 'shakespeare in modern dress'}]"
7548,818336,"[{'id': 263548, 'name': 'short film'}, {'id': 298809, 'name': 'eid mubarak'}, {'id': 298810, 'name': 'eid'}]"
7549,818342,[]
7550,818356,[]
7551,818361,[]
7552,818367,"[{'id': 264384, 'name': 'gay'}]"
7553,818356,[]
7554,818361,[]
7555,818367,"[{'id': 264384, 'name': 'gay'}]"
7556,818370,"[{'id': 158718, 'name': 'lgbt'}]"
7557,818378,"[{'id': 246377, 'name': 'music documentary'}]"
7558,830182,[]
7559,880582,[]
7560,880599,[]
7561,848955,[]
7562,855318,[]
7563,887917,[]
7564,873360,[]
7565,870525,[]
7566,858769,[]
7567,877109,[]
7568,895961,[]
7569,925534,[]
7570,920766,[]
7571,919963,"[{'id': 289562, 'name': 'world of walker'}, {'id': 289563, 'name': 'alan walker'}]"
7572,904558,"[{'id': 288299, 'name': '1st generation'}]"
7573,873360,[]
7574,756403,"[{'id': 1158, 'name': 'grandparent grandchild relationship'}, {'id': 1261, 'name': 'river'}, {'id': 1691, 'name': 'dance'}, {'id': 5331, 'name': 'village'}, {'id': 6415, 'name': 'stage show'}, {'id': 7946, 'name': 'deer'}, {'id': 9872, 'name': 'grief'}, {'id': 14985, 'name': 'ireland'}, {'id': 209352, 'name': ""st. patrick's day""}, {'id': 267848, 'name': 'talking animals'}]"
7575,895961,[]
7576,925534,[]
7577,902173,[]
7578,919963,"[{'id': 289562, 'name': 'world of walker'}, {'id': 289563, 'name': 'alan walker'}]"
7579,904558,"[{'id': 288299, 'name': '1st generation'}]"
7580,920766,[]
7581,804300,[]
7582,803846,[]
7583,840434,[]
7584,848849,[]
7585,849628,[]
7586,830064,"[{'id': 9716, 'name': 'stand-up comedy'}, {'id': 158718, 'name': 'lgbt'}, {'id': 264386, 'name': 'lesbian'}]"
7587,834639,[]
7588,835016,[]
7589,831857,[]
7590,831048,[]
7591,831083,[]
7592,834639,[]
7593,835471,"[{'id': 263548, 'name': 'short film'}]"
7594,836300,[]
7595,833401,[]
7596,830064,"[{'id': 9716, 'name': 'stand-up comedy'}, {'id': 158718, 'name': 'lgbt'}, {'id': 264386, 'name': 'lesbian'}]"
7597,834455,"[{'id': 8087, 'name': 'horror'}, {'id': 12999, 'name': 'black and white'}, {'id': 14895, 'name': 'cannibal'}, {'id': 154802, 'name': 'silent film'}, {'id': 159315, 'name': 'mental health'}, {'id': 194226, 'name': 'masculinity'}, {'id': 244516, 'name': 'german expressionism'}, {'id': 245415, 'name': 'toxic masculinity'}, {'id': 278235, 'name': 'cannibalism'}]"
7598,835675,[]
7599,834831,[]
7600,834857,[]
7601,834892,[]
7602,834080,"[{'id': 383, 'name': 'poker'}, {'id': 280795, 'name': 'solve for why'}, {'id': 280796, 'name': 'pokergo'}, {'id': 280798, 'name': 's4y'}]"
7603,802884,[]
7604,840434,[]
7605,847497,[]
7606,852028,[]
7607,865203,[]
7608,881825,[]
7609,911229,[]
7610,925866,[]
7611,659940,"[{'id': 509, 'name': 'denmark'}, {'id': 570, 'name': 'rape'}, {'id': 11827, 'name': 'swimmer'}, {'id': 15058, 'name': 'swimming'}, {'id': 208147, 'name': 'czech republic'}, {'id': 239910, 'name': 'abuse of power'}, {'id': 258407, 'name': 'romani people'}]"
7612,875550,[]
7613,858520,[]
7614,743049,[]
7615,671295,"[{'id': 534, 'name': 'mexico'}, {'id': 1495, 'name': 'fishing'}, {'id': 6783, 'name': 'orphanage'}, {'id': 255632, 'name': 'latino'}]"
7616,790962,[]
7617,691179,"[{'id': 9713, 'name': 'friends'}, {'id': 9824, 'name': 'reunion'}, {'id': 193171, 'name': 'sitcom'}, {'id': 221976, 'name': 'tv series reunion'}]"
7618,735902,[]
7619,828329,[]
7620,830170,[]
7621,834350,[]
7622,834761,[]
7623,824600,[]
7624,825766,[]
7625,825769,[]
7626,825773,[]
7627,825779,[]
7628,825781,[]
7629,825783,[]
7630,825787,[]
7631,825791,[]
7632,825795,[]
7633,824705,[]
7634,824708,[]
7635,824712,[]
7636,809755,[]
7637,822562,"[{'id': 9716, 'name': 'stand-up comedy'}]"
7638,833528,[]
7639,659940,"[{'id': 509, 'name': 'denmark'}, {'id': 570, 'name': 'rape'}, {'id': 11827, 'name': 'swimmer'}, {'id': 15058, 'name': 'swimming'}, {'id': 208147, 'name': 'czech republic'}, {'id': 239910, 'name': 'abuse of power'}, {'id': 258407, 'name': 'romani people'}]"
7640,842562,[]
7641,836591,[]
7642,848749,[]
7643,834143,[]
7644,837784,[]
7645,839780,[]
7646,832977,[]
7647,880109,[]
7648,887148,[]
7649,898758,[]
7650,925559,[]
7651,824263,[]
7652,826261,[]
7653,881475,[]
7654,835457,"[{'id': 642, 'name': 'robbery'}, {'id': 3298, 'name': 'hallucination'}]"
7655,831676,[]
7656,834079,[]
7657,835254,[]
7658,824602,[]
7659,824684,[]
7660,824686,[]
7661,824692,[]
7662,825088,[]
7663,824263,[]
7664,824264,[]
7665,824271,[]
7666,824277,[]
7667,824280,[]
7668,833414,[]
7669,832682,[]
7670,833898,"[{'id': 886, 'name': 'movie business'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 34117, 'name': 'cult film'}, {'id': 243567, 'name': 'film shoot'}, {'id': 258405, 'name': 'cinema on cinema'}]"
7671,834227,[]
7672,834230,"[{'id': 894, 'name': 'depression'}, {'id': 9957, 'name': 'loneliness'}, {'id': 159315, 'name': 'mental health'}]"
7673,834265,"[{'id': 1262, 'name': 'mountain'}, {'id': 18330, 'name': 'nature'}, {'id': 275268, 'name': 'human in nature'}]"
7674,834603,[]
7675,834643,[]
7676,836406,"[{'id': 266959, 'name': 'lgbt interest'}]"
7677,836414,[]
7678,817451,"[{'id': 409, 'name': 'africa'}, {'id': 3513, 'name': 'safari'}, {'id': 4478, 'name': 'leopard'}, {'id': 5160, 'name': 'animal attack'}, {'id': 5678, 'name': 'rhinoceros'}, {'id': 6241, 'name': 'stupidity'}, {'id': 8723, 'name': 'poacher'}, {'id': 9826, 'name': 'murder'}, {'id': 18136, 'name': 'hyena'}, {'id': 195881, 'name': 'rhino hunter'}]"
7679,826835,[]
7680,852846,"[{'id': 6054, 'name': 'friendship'}, {'id': 282941, 'name': 'mortal friendship'}]"
7681,858437,[]
7682,852038,[]
7683,875496,[]
7684,886822,[]
7685,899088,[]
7686,892425,[]
7687,897406,[]
7688,895019,[]
7689,890441,[]
7690,618200,[]
7691,782541,"[{'id': 210024, 'name': 'anime'}]"
7692,804303,[]
7693,827904,[]
7694,839512,"[{'id': 833, 'name': 'the white house'}, {'id': 2210, 'name': 'climate change'}, {'id': 5890, 'name': 'community'}, {'id': 6123, 'name': 'global economy'}, {'id': 9935, 'name': 'travel'}, {'id': 15108, 'name': 'justice'}, {'id': 33577, 'name': 'environment'}, {'id': 178026, 'name': 'environmental conservation'}, {'id': 182281, 'name': 'farming'}, {'id': 208179, 'name': 'environmental issue'}, {'id': 209798, 'name': 'mother earth'}, {'id': 211143, 'name': 'conservation'}, {'id': 235671, 'name': 'gender equality'}, {'id': 240718, 'name': 'malawi'}]"
7695,694254,"[{'id': 5565, 'name': 'biography'}]"
7696,826503,[]
7697,833597,[]
7698,833600,[]
7699,832110,[]
7700,832111,[]
7701,833362,[]
7702,710871,"[{'id': 15043, 'name': 'paranormal investigation'}, {'id': 162846, 'name': 'ghost'}]"
7703,833725,[]
7704,833730,[]
7705,842563,[]
7706,842564,[]
7707,842565,[]
7708,834197,[]
7709,837366,[]
7710,836114,"[{'id': 263548, 'name': 'short film'}]"
7711,925501,[]
7712,884506,[]
7713,890158,[]
7714,912967,[]
7715,810058,[]
7716,823413,[]
7717,618200,[]
7718,886871,[]
7719,830215,[]
7720,826486,[]
7721,826500,[]
7722,835882,[]
7723,832041,[]
7724,832042,[]
7725,832043,[]
7726,832045,"[{'id': 155023, 'name': 'self esteem'}]"
7727,832046,[]
7728,834602,[]
7729,831657,"[{'id': 280617, 'name': 'student film'}, {'id': 280619, 'name': 'echo chamber'}]"
7730,833406,[]
7731,833686,[]
7732,834241,[]
7733,831657,"[{'id': 280617, 'name': 'student film'}, {'id': 280619, 'name': 'echo chamber'}]"
7734,824865,"[{'id': 33722, 'name': 'true crime'}]"
7735,834602,[]
7736,835627,[]
7737,886871,[]
7738,888840,[]
7739,423108,"[{'id': 2626, 'name': 'exorcism'}, {'id': 6152, 'name': 'supernatural'}, {'id': 6981, 'name': 'connecticut'}, {'id': 9663, 'name': 'sequel'}, {'id': 15043, 'name': 'paranormal investigation'}, {'id': 208289, 'name': '1980s'}, {'id': 239680, 'name': 'religious horror'}]"
7740,512212,[]
7741,855741,[]
7742,778520,[]
7743,818789,[]
7744,837971,[]
7745,833548,[]
7746,833159,[]
7747,833188,[]
7748,833378,"[{'id': 6075, 'name': 'sports'}, {'id': 13042, 'name': 'football (soccer)'}, {'id': 159290, 'name': 'sports documentary'}]"
7749,835349,[]
7750,835778,[]
7751,853569,[]
7752,818789,[]
7753,821031,"[{'id': 5699, 'name': 'music video'}, {'id': 10199, 'name': 'gay interest'}, {'id': 10683, 'name': 'coming of age'}, {'id': 158718, 'name': 'lgbt'}, {'id': 163037, 'name': 'lgbt teen'}, {'id': 215105, 'name': 'collection of short films'}, {'id': 263548, 'name': 'short film'}, {'id': 264384, 'name': 'gay'}]"
7754,898522,[]
7755,786070,"[{'id': 888, 'name': 'screenwriter'}, {'id': 8201, 'name': 'satire'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 156273, 'name': 'critic'}, {'id': 179969, 'name': 'screenwriting'}, {'id': 202098, 'name': 'criticism'}, {'id': 227426, 'name': 'media criticism'}]"
7756,887326,[]
7757,833840,[]
7758,833863,[]
7759,830054,[]
7760,870837,[]
7761,830231,[]
7762,830234,[]
7763,830243,[]
7764,830247,[]
7765,848012,[]
7766,832002,"[{'id': 5699, 'name': 'music video'}, {'id': 210024, 'name': 'anime'}]"
7767,842284,"[{'id': 209476, 'name': 'boxing'}]"
7768,847087,[]
7769,863439,"[{'id': 1729, 'name': 'migration'}, {'id': 2679, 'name': 'artist'}, {'id': 6852, 'name': 'afro-german'}, {'id': 15130, 'name': 'gay marriage'}, {'id': 158718, 'name': 'lgbt'}, {'id': 195624, 'name': 'black lgbt'}, {'id': 214775, 'name': 'afrofuturism'}, {'id': 217051, 'name': 'afro brazilian'}, {'id': 242260, 'name': 'gay wedding'}, {'id': 246484, 'name': 'afro-descendants'}, {'id': 259325, 'name': 'gay lead character'}, {'id': 265777, 'name': 'gay relationship'}, {'id': 290166, 'name': 'black gay couple'}]"
7770,893608,[]
7771,731717,"[{'id': 7066, 'name': 'sex education'}, {'id': 269784, 'name': 'sex positive'}]"
7772,842772,[]
7773,836589,[]
7774,835702,"[{'id': 849, 'name': 'dc comics'}, {'id': 298932, 'name': 'marvel comics'}]"
7775,857172,[]
7776,833503,[]
7777,833559,[]
7778,833577,[]
7779,831916,[]
7780,893969,[]
7781,899754,"[{'id': 160213, 'name': 'festival'}, {'id': 234963, 'name': 'camping trip'}, {'id': 263548, 'name': 'short film'}, {'id': 288144, 'name': 'secret cult'}]"
7782,802835,"[{'id': 2024, 'name': 'wisconsin'}, {'id': 33490, 'name': 'filmmaking'}, {'id': 34117, 'name': 'cult film'}, {'id': 156324, 'name': 'cult horror'}, {'id': 166323, 'name': 'horror filmmaking'}]"
7783,823250,[]
7784,833615,[]
7785,833213,[]
7786,835295,[]
7787,815071,[]
7788,823250,[]
7789,833415,"[{'id': 3170, 'name': 'cigarette'}, {'id': 4552, 'name': 'beer'}]"
7790,833008,[]
7791,833027,[]
7792,833033,"[{'id': 1643, 'name': 'deaf'}, {'id': 12999, 'name': 'black and white'}, {'id': 15032, 'name': 'gothic horror'}, {'id': 263548, 'name': 'short film'}]"
7793,833060,[]
7794,835295,[]
7795,833615,[]
7796,802835,"[{'id': 2024, 'name': 'wisconsin'}, {'id': 33490, 'name': 'filmmaking'}, {'id': 34117, 'name': 'cult film'}, {'id': 156324, 'name': 'cult horror'}, {'id': 166323, 'name': 'horror filmmaking'}]"
7797,904289,"[{'id': 280617, 'name': 'student film'}]"
7798,924667,[]
7799,797704,[]
7800,799363,"[{'id': 818, 'name': 'based on novel or book'}]"
7801,732127,[]
7802,701848,[]
7803,842553,[]
7804,819784,"[{'id': 704, 'name': 'adolescence'}, {'id': 11870, 'name': 'teen movie'}, {'id': 14964, 'name': 'drugs'}, {'id': 252104, 'name': '2000s'}, {'id': 279180, 'name': '2007'}]"
7805,832711,"[{'id': 2439, 'name': 'coffee'}, {'id': 33896, 'name': 'montage'}]"
7806,833906,[]
7807,833164,"[{'id': 9887, 'name': 'surrealism'}, {'id': 268030, 'name': 'mtv oddities'}, {'id': 275416, 'name': '90s'}, {'id': 280617, 'name': 'student film'}]"
7808,828567,[]
7809,828569,[]
7810,828570,[]
7811,828572,[]
7812,828575,[]
7813,828576,[]
7814,828578,[]
7815,834733,"[{'id': 402, 'name': 'clone'}, {'id': 1299, 'name': 'monster'}, {'id': 9715, 'name': 'superhero'}, {'id': 10491, 'name': 'swordsman'}, {'id': 159939, 'name': 'ghost hunter'}, {'id': 215131, 'name': 'human clone'}, {'id': 295367, 'name': 'tokusatsu'}, {'id': 297113, 'name': 'kamen rider'}]"
7816,832711,"[{'id': 2439, 'name': 'coffee'}, {'id': 33896, 'name': 'montage'}]"
7817,833906,[]
7818,833164,"[{'id': 9887, 'name': 'surrealism'}, {'id': 268030, 'name': 'mtv oddities'}, {'id': 275416, 'name': '90s'}, {'id': 280617, 'name': 'student film'}]"
7819,833168,[]
7820,819784,"[{'id': 704, 'name': 'adolescence'}, {'id': 11870, 'name': 'teen movie'}, {'id': 14964, 'name': 'drugs'}, {'id': 252104, 'name': '2000s'}, {'id': 279180, 'name': '2007'}]"
7821,701848,[]
7822,832584,[]
7823,842553,[]
7824,862399,[]
7825,858777,[]
7826,834930,"[{'id': 214775, 'name': 'afrofuturism'}]"
7827,834998,"[{'id': 210028, 'name': 'eurovision'}, {'id': 246377, 'name': 'music documentary'}]"
7828,842553,[]
7829,799363,"[{'id': 818, 'name': 'based on novel or book'}]"
7830,862399,[]
7831,875520,[]
7832,858777,[]
7833,845367,[]
7834,732127,[]
7835,825445,[]
7836,832654,"[{'id': 266730, 'name': 'wake up!'}]"
7837,814849,[]
7838,829876,[]
7839,833611,[]
7840,828284,[]
7841,832814,[]
7842,832873,[]
7843,833205,[]
7844,888694,[]
7845,870522,[]
7846,863984,[]
7847,877943,[]
7848,857384,[]
7849,877943,[]
7850,829125,"[{'id': 6029, 'name': 'concert'}, {'id': 264598, 'name': 'tv special'}]"
7851,831748,[]
7852,832529,[]
7853,832550,[]
7854,832565,"[{'id': 660, 'name': 'monte carlo'}, {'id': 1202, 'name': 'monaco'}, {'id': 9571, 'name': 'motor sport'}, {'id': 228750, 'name': 'grand prix'}, {'id': 233981, 'name': 'formula one (f1)'}]"
7855,832600,[]
7856,824199,[]
7857,826174,[]
